Chr,Pos,MAF,self_beta,nei_beta,Locus
2,1230893,0.412060302,0,-0.000107263,AT2G03935
2,1230893,0.412060302,0,-0.000107263,AT2G03936
2,1230893,0.412060302,0,-0.000107263,AT2G03937
2,1230893,0.412060302,0,-0.000107263,AT2G03940
2,1230893,0.412060302,0,-0.000107263,AT2G03950
2,1230893,0.412060302,0,-0.000107263,AT2G03955
2,1393677,0.452261307,0,5.11E-05,AT2G04115
2,1393677,0.452261307,0,5.11E-05,AT2G04120
2,1393677,0.452261307,0,5.11E-05,AT2G04130
2,1393677,0.452261307,0,5.11E-05,AT2G04135
2,1393677,0.452261307,0,5.11E-05,AT2G04140
2,1393677,0.452261307,0,5.11E-05,AT2G04150
2,1406578,0.381909548,0,0.000351904,AT2G04140
2,1406578,0.381909548,0,0.000351904,AT2G04150
2,1406578,0.381909548,0,0.000351904,AT2G04160
2,1444019,0.427135678,0,-0.001668629,AT2G04210
2,1444019,0.427135678,0,-0.001668629,AT2G04220
2,1444019,0.427135678,0,-0.001668629,AT2G04230
2,1581631,0.130653266,0.001348865,0,AT2G04515
2,1581631,0.130653266,0.001348865,0,AT2G04520
2,1581631,0.130653266,0.001348865,0,AT2G04530
2,1581631,0.130653266,0.001348865,0,AT2G04540
2,1581631,0.130653266,0.001348865,0,AT2G04550
2,1735991,0.165829146,0,-1.44E-05,AT2G04920
2,1735991,0.165829146,0,-1.44E-05,AT2G04925
2,1735991,0.165829146,0,-1.44E-05,AT2G04930
2,1735991,0.165829146,0,-1.44E-05,AT2G04940
2,1735991,0.165829146,0,-1.44E-05,AT2G04950
2,1932326,0.085427136,0.014609631,0,AT2G05290
2,1932326,0.085427136,0.014609631,0,AT2G05294
2,1932326,0.085427136,0.014609631,0,AT2G05300
2,1932326,0.085427136,0.014609631,0,AT2G05310
2,1932326,0.085427136,0.014609631,0,AT2G05320
2,1932326,0.085427136,0.014609631,0,AT2G05330
2,2318808,0.452261307,0,0.000211484,AT2G05980
2,2318808,0.452261307,0,0.000211484,AT2G05985
2,2318808,0.452261307,0,0.000211484,AT2G05990
2,2318808,0.452261307,0,0.000211484,AT2G05995
2,2324090,0.386934673,0,0.001180992,AT2G05985
2,2324090,0.386934673,0,0.001180992,AT2G05990
2,2324090,0.386934673,0,0.001180992,AT2G05995
2,2324090,0.386934673,0,0.001180992,AT2G06000
2,2324090,0.386934673,0,0.001180992,AT2G06002
2,2462464,0.422110553,0,-2.14E-05,AT2G06255
2,2462464,0.422110553,0,-2.14E-05,AT2G06260
2,2462464,0.422110553,0,-2.14E-05,AT2G06270
2,2525360,0.487437186,0,0.004366367,AT2G06390
2,2525360,0.487437186,0,0.004366367,AT2G06400
2,2525360,0.487437186,0,0.004366367,AT2G06410
2,2580147,0.452261307,0,-0.005142062,AT2G06480
2,2580147,0.452261307,0,-0.005142062,AT2G06490
2,2580147,0.452261307,0,-0.005142062,AT2G06500
2,2580147,0.452261307,0,-0.005142062,AT2G06510
2,2580147,0.452261307,0,-0.005142062,AT2G06520
2,2593936,0.27638191,0,-0.002968689,AT2G06510
2,2593936,0.27638191,0,-0.002968689,AT2G06520
2,2593936,0.27638191,0,-0.002968689,AT2G06530
2,2593936,0.27638191,0,-0.002968689,AT2G06540
2,2593936,0.27638191,0,-0.002968689,AT2G06541
2,2593936,0.27638191,0,-0.002968689,AT2G06550
2,2597459,0.231155779,0,-0.012208374,AT2G06520
2,2597459,0.231155779,0,-0.012208374,AT2G06530
2,2597459,0.231155779,0,-0.012208374,AT2G06540
2,2597459,0.231155779,0,-0.012208374,AT2G06541
2,2597459,0.231155779,0,-0.012208374,AT2G06550
2,2597459,0.231155779,0,-0.012208374,AT2G06555
2,2665271,0.256281407,0,-0.013068613,AT2G06660
2,2665271,0.256281407,0,-0.013068613,AT2G06667
2,2665271,0.256281407,0,-0.013068613,AT2G06670
2,2665271,0.256281407,0,-0.013068613,AT2G06680
2,2665271,0.256281407,0,-0.013068613,AT2G06690
2,2665271,0.256281407,0,-0.013068613,AT2G06700
2,2665271,0.256281407,0,-0.013068613,AT2G06710
2,2750813,0.477386935,0,-0.006018101,AT2G06840
2,2750813,0.477386935,0,-0.006018101,AT2G06845
2,2750878,0.48241206,0,-0.023993488,AT2G06840
2,2750878,0.48241206,0,-0.023993488,AT2G06845
2,2751341,0.48241206,0,-7.03E-05,AT2G06840
2,2751341,0.48241206,0,-7.03E-05,AT2G06845
2,2771133,0.386934673,0,-0.004382184,AT2G06850
2,2771133,0.386934673,0,-0.004382184,AT2G06860
2,2771133,0.386934673,0,-0.004382184,AT2G06870
2,2792660,0.48241206,0,-0.000142686,AT2G06885
2,2792660,0.48241206,0,-0.000142686,AT2G06890
2,2812736,0.487437186,0,-0.004974476,AT2G06902
2,2812736,0.487437186,0,-0.004974476,AT2G06904
2,2812736,0.487437186,0,-0.004974476,AT2G06906
2,2812736,0.487437186,0,-0.004974476,AT2G06908
2,2812736,0.487437186,0,-0.004974476,AT2G06910
2,2854188,0.497487437,0,-2.71E-06,AT2G06930
2,2854188,0.497487437,0,-2.71E-06,AT2G06940
2,2854188,0.497487437,0,-2.71E-06,AT2G06950
2,2893885,0.48241206,0,0.003849798,AT2G06983
2,2893885,0.48241206,0,0.003849798,AT2G06985
2,2893885,0.48241206,0,0.003849798,AT2G06990
2,2893885,0.48241206,0,0.003849798,AT2G07000
2,2901172,0.462311558,0,0.023844593,AT2G06985
2,2901172,0.462311558,0,0.023844593,AT2G06990
2,2901172,0.462311558,0,0.023844593,AT2G07000
2,2901172,0.462311558,0,0.023844593,AT2G07010
2,3079367,0.422110553,0,-0.001424204,AT2G07400
2,3079367,0.422110553,0,-0.001424204,AT2G07410
2,3079367,0.422110553,0,-0.001424204,AT2G07420
2,3089807,0.391959799,0,0.000983956,AT2G07420
2,3089807,0.391959799,0,0.000983956,AT2G07430
2,3089807,0.391959799,0,0.000983956,AT2G07440
2,3089827,0.391959799,0,8.34E-07,AT2G07420
2,3089827,0.391959799,0,8.34E-07,AT2G07430
2,3089827,0.391959799,0,8.34E-07,AT2G07440
2,3144932,0.316582915,0,0.00173899,AT2G07520
2,3144932,0.316582915,0,0.00173899,AT2G07530
2,3155341,0.396984925,0,0.000182454,AT2G07540
2,3200280,0.366834171,-0.005608344,0,AT2G07620
2,3710637,0.462311558,0,2.51E-05,AT2G09838
2,3710637,0.462311558,0,2.51E-05,AT2G09840
2,3710637,0.462311558,0,2.51E-05,AT2G09850
2,3736861,0.286432161,0,0.001124522,AT2G09862
2,3736861,0.286432161,0,0.001124522,AT2G09865
2,3736861,0.286432161,0,0.001124522,AT2G09870
2,3736861,0.286432161,0,0.001124522,AT2G09880
2,3736861,0.286432161,0,0.001124522,AT2G09890
2,3784601,0.48241206,0,0.000585596,AT2G09960
2,3784601,0.48241206,0,0.000585596,AT2G09970
2,3784601,0.48241206,0,0.000585596,AT2G09990
2,3784601,0.48241206,0,0.000585596,AT2G09992
2,3784601,0.48241206,0,0.000585596,AT2G09994
2,3784601,0.48241206,0,0.000585596,AT2G10000
2,3784601,0.48241206,0,0.000585596,AT2G10010
2,4456273,0.08040201,0.006465741,0,AT2G11190
2,4456273,0.08040201,0.006465741,0,AT2G11200
2,4456273,0.08040201,0.006465741,0,AT2G11210
2,4456273,0.08040201,0.006465741,0,AT2G11220
2,4471666,0.050251256,0.000632656,0,AT2G11230
2,4471666,0.050251256,0.000632656,0,AT2G11235
2,4471777,0.050251256,2.83E-17,0,AT2G11230
2,4471777,0.050251256,2.83E-17,0,AT2G11235
2,4895684,0.306532663,0,-0.013020035,AT2G12160
2,4895684,0.306532663,0,-0.013020035,AT2G12170
2,4895684,0.306532663,0,-0.013020035,AT2G12190
2,4895684,0.306532663,0,-0.013020035,AT2G12195
2,4895684,0.306532663,0,-0.013020035,AT2G12200
2,4895734,0.306532663,0,-3.32E-05,AT2G12160
2,4895734,0.306532663,0,-3.32E-05,AT2G12170
2,4895734,0.306532663,0,-3.32E-05,AT2G12190
2,4895734,0.306532663,0,-3.32E-05,AT2G12195
2,4895734,0.306532663,0,-3.32E-05,AT2G12200
2,4990583,0.155778894,0,-0.00227778,AT2G12380
2,4990583,0.155778894,0,-0.00227778,AT2G12385
2,4990723,0.155778894,0,-1.76E-16,AT2G12380
2,4990723,0.155778894,0,-1.76E-16,AT2G12385
2,4990976,0.251256281,0,-0.017762464,AT2G12380
2,4990976,0.251256281,0,-0.017762464,AT2G12385
2,4991522,0.155778894,0,-3.80E-06,AT2G12380
2,4991522,0.155778894,0,-3.80E-06,AT2G12385
2,4991829,0.155778894,0,-6.04E-18,AT2G12380
2,4991829,0.155778894,0,-6.04E-18,AT2G12385
2,5308091,0.452261307,0,-0.009977156,AT2G12910
2,5308091,0.452261307,0,-0.009977156,AT2G12920
2,5308091,0.452261307,0,-0.009977156,AT2G12930
2,5308091,0.452261307,0,-0.009977156,AT2G12935
2,5341335,0.075376884,-0.00028844,0,AT2G12970
2,5341335,0.075376884,-0.00028844,0,AT2G12980
2,5341335,0.075376884,-0.00028844,0,AT2G12990
2,5341335,0.075376884,-0.00028844,0,AT2G13000
2,5473197,0.32160804,0,0.000510883,AT2G13180
2,5473197,0.32160804,0,0.000510883,AT2G13190
2,5473197,0.32160804,0,0.000510883,AT2G13200
2,5473197,0.32160804,0,0.000510883,AT2G13230
2,5473197,0.32160804,0,0.000510883,AT2G13240
2,5734410,0.48241206,0,0.010725998,AT2G13730
2,5734410,0.48241206,0,0.010725998,AT2G13740
2,5734410,0.48241206,0,0.010725998,AT2G13750
2,5734410,0.48241206,0,0.010725998,AT2G13760
2,5734410,0.48241206,0,0.010725998,AT2G13770
2,5877659,0.472361809,0,2.62E-05,AT2G13980
2,5877659,0.472361809,0,2.62E-05,AT2G13990
2,5877659,0.472361809,0,2.62E-05,AT2G14000
2,5877702,0.472361809,0,5.43E-19,AT2G13980
2,5877702,0.472361809,0,5.43E-19,AT2G13990
2,5877702,0.472361809,0,5.43E-19,AT2G14000
2,5877832,0.472361809,0,5.43E-19,AT2G13980
2,5877832,0.472361809,0,5.43E-19,AT2G13990
2,5877832,0.472361809,0,5.43E-19,AT2G14000
2,5893737,0.386934673,0,0.000100246,AT2G14000
2,5893737,0.386934673,0,0.000100246,AT2G14010
2,5893737,0.386934673,0,0.000100246,AT2G14020
2,5893737,0.386934673,0,0.000100246,AT2G14030
2,5896770,0.386934673,0,7.83E-05,AT2G14010
2,5896770,0.386934673,0,7.83E-05,AT2G14020
2,5896770,0.386934673,0,7.83E-05,AT2G14030
2,5896770,0.386934673,0,7.83E-05,AT2G14040
2,5896798,0.386934673,0,1.78E-18,AT2G14010
2,5896798,0.386934673,0,1.78E-18,AT2G14020
2,5896798,0.386934673,0,1.78E-18,AT2G14030
2,5896798,0.386934673,0,1.78E-18,AT2G14040
2,5901713,0.32160804,-8.32E-05,0,AT2G14020
2,5901713,0.32160804,-8.32E-05,0,AT2G14030
2,5901713,0.32160804,-8.32E-05,0,AT2G14040
2,5901713,0.32160804,-8.32E-05,0,AT2G14045
2,6021515,0.24120603,0,0.010931764,AT2G14210
2,6021515,0.24120603,0,0.010931764,AT2G14220
2,6021515,0.24120603,0,0.010931764,AT2G14230
2,6021515,0.24120603,0,0.010931764,AT2G14240
2,6145694,0.452261307,0,-0.000110101,AT2G14440
2,6145694,0.452261307,0,-0.000110101,AT2G14450
2,6145694,0.452261307,0,-0.000110101,AT2G14455
2,6145694,0.452261307,0,-0.000110101,AT2G14460
2,6387628,0.40201005,0,0.026441675,AT2G14843
2,6387628,0.40201005,0,0.026441675,AT2G14846
2,6387628,0.40201005,0,0.026441675,AT2G14850
2,6387628,0.40201005,0,0.026441675,AT2G14860
2,6387628,0.40201005,0,0.026441675,AT2G14870
2,6387628,0.40201005,0,0.026441675,AT2G14878
2,6387628,0.40201005,0,0.026441675,AT2G14880
2,6393667,0.361809045,0,0.000403088,AT2G14850
2,6393667,0.361809045,0,0.000403088,AT2G14860
2,6393667,0.361809045,0,0.000403088,AT2G14870
2,6393667,0.361809045,0,0.000403088,AT2G14878
2,6393667,0.361809045,0,0.000403088,AT2G14880
2,6393667,0.361809045,0,0.000403088,AT2G14890
2,6414487,0.427135678,0,0.000271699,AT2G14910
2,6414487,0.427135678,0,0.000271699,AT2G14920
2,6457899,0.341708543,0,0.004058217,AT2G14960
2,6457899,0.341708543,0,0.004058217,AT2G14970
2,6457899,0.341708543,0,0.004058217,AT2G14980
2,6534941,0.472361809,0,-0.001854417,AT2G15070
2,6534941,0.472361809,0,-0.001854417,AT2G15080
2,6534941,0.472361809,0,-0.001854417,AT2G15090
2,6688743,0.095477387,-0.003943225,0,AT2G15345
2,6688743,0.095477387,-0.003943225,0,AT2G15350
2,6688743,0.095477387,-0.003943225,0,AT2G15360
2,6717797,0.417085427,0,0.002480292,AT2G15390
2,6717797,0.417085427,0,0.002480292,AT2G15400
2,6717797,0.417085427,0,0.002480292,AT2G15410
2,6717832,0.417085427,0,1.41E-16,AT2G15390
2,6717832,0.417085427,0,1.41E-16,AT2G15400
2,6717832,0.417085427,0,1.41E-16,AT2G15410
2,6717888,0.422110553,0,0.00032439,AT2G15390
2,6717888,0.422110553,0,0.00032439,AT2G15400
2,6717888,0.422110553,0,0.00032439,AT2G15410
2,6901951,0.341708543,0,0.001105225,AT2G15830
2,6901951,0.341708543,0,0.001105225,AT2G15840
2,6901951,0.341708543,0,0.001105225,AT2G15850
2,6901951,0.341708543,0,0.001105225,AT2G15860
2,6910585,0.391959799,0,0.000335562,AT2G15850
2,6910585,0.391959799,0,0.000335562,AT2G15860
2,6910585,0.391959799,0,0.000335562,AT2G15870
2,6910585,0.391959799,0,0.000335562,AT2G15880
2,6912531,0.391959799,0,7.73E-17,AT2G15850
2,6912531,0.391959799,0,7.73E-17,AT2G15860
2,6912531,0.391959799,0,7.73E-17,AT2G15870
2,6912531,0.391959799,0,7.73E-17,AT2G15880
2,6912531,0.391959799,0,7.73E-17,AT2G15890
2,6913988,0.391959799,0,1.54E-17,AT2G15860
2,6913988,0.391959799,0,1.54E-17,AT2G15870
2,6913988,0.391959799,0,1.54E-17,AT2G15880
2,6913988,0.391959799,0,1.54E-17,AT2G15890
2,6914093,0.391959799,0,1.01E-17,AT2G15860
2,6914093,0.391959799,0,1.01E-17,AT2G15870
2,6914093,0.391959799,0,1.01E-17,AT2G15880
2,6914093,0.391959799,0,1.01E-17,AT2G15890
2,6940713,0.427135678,0,0.001776485,AT2G15910
2,6940713,0.427135678,0,0.001776485,AT2G15920
2,6940713,0.427135678,0,0.001776485,AT2G15940
2,6940713,0.427135678,0,0.001776485,AT2G15950
2,6940713,0.427135678,0,0.001776485,AT2G15960
2,6946077,0.467336683,0,0.003244685,AT2G15940
2,6946077,0.467336683,0,0.003244685,AT2G15950
2,6946077,0.467336683,0,0.003244685,AT2G15960
2,6946077,0.467336683,0,0.003244685,AT2G15970
2,6946077,0.467336683,0,0.003244685,AT2G15980
2,6946077,0.467336683,0,0.003244685,AT2G15990
2,7150127,0.055276382,0.01258037,0,AT2G16490
2,7150127,0.055276382,0.01258037,0,AT2G16500
2,7150127,0.055276382,0.01258037,0,AT2G16505
2,7214564,0.43718593,0,-0.000354772,AT2G16620
2,7214564,0.43718593,0,-0.000354772,AT2G16630
2,7214564,0.43718593,0,-0.000354772,AT2G16640
2,7214564,0.43718593,0,-0.000354772,AT2G16650
2,7214564,0.43718593,0,-0.000354772,AT2G16660
2,7234381,0.396984925,0,8.66E-05,AT2G16676
2,7234381,0.396984925,0,8.66E-05,AT2G16680
2,7234381,0.396984925,0,8.66E-05,AT2G16690
2,7269664,0.065326633,0,0.002913282,AT2G16730
2,7269664,0.065326633,0,0.002913282,AT2G16740
2,7269664,0.065326633,0,0.002913282,AT2G16750
2,7269664,0.065326633,0,0.002913282,AT2G16760
2,7552979,0.27638191,0.004119913,0,AT2G17350
2,7552979,0.27638191,0.004119913,0,AT2G17360
2,7552979,0.27638191,0.004119913,0,AT2G17370
2,7552979,0.27638191,0.004119913,0,AT2G17380
2,7552979,0.27638191,0.004119913,0,AT2G17390
2,7589039,0.216080402,0,-0.008883507,AT2G17460
2,7589039,0.216080402,0,-0.008883507,AT2G17470
2,7589039,0.216080402,0,-0.008883507,AT2G17477
2,7589039,0.216080402,0,-0.008883507,AT2G17480
2,7682502,0.190954774,0,-0.001786683,AT2G17660
2,7682502,0.190954774,0,-0.001786683,AT2G17670
2,7682502,0.190954774,0,-0.001786683,AT2G17680
2,7682502,0.190954774,0,-0.001786683,AT2G17690
2,7682502,0.190954774,0,-0.001786683,AT2G17695
2,7682502,0.190954774,0,-0.001786683,AT2G17700
2,7810863,0.060301508,-0.000725293,0,AT2G17940
2,7810863,0.060301508,-0.000725293,0,AT2G17950
2,7810863,0.060301508,-0.000725293,0,AT2G17960
2,7889803,0.195979899,0,0.000410084,AT2G18140
2,7889803,0.195979899,0,0.000410084,AT2G18150
2,7889803,0.195979899,0,0.000410084,AT2G18160
2,7889962,0.195979899,0,9.41E-07,AT2G18140
2,7889962,0.195979899,0,9.41E-07,AT2G18150
2,7889962,0.195979899,0,9.41E-07,AT2G18160
2,8106185,0.170854271,0.002045244,0,AT2G18690
2,8106185,0.170854271,0.002045244,0,AT2G18700
2,8106185,0.170854271,0.002045244,0,AT2G18710
2,8283401,0.497487437,0,-0.00088802,AT2G19110
2,8283401,0.497487437,0,-0.00088802,AT2G19120
2,8447400,0.447236181,0,-0.000279643,AT2G19480
2,8447400,0.447236181,0,-0.000279643,AT2G19490
2,8447400,0.447236181,0,-0.000279643,AT2G19500
2,8447400,0.447236181,0,-0.000279643,AT2G19510
2,8560912,0.251256281,-0.000444451,0,AT2G19820
2,8560912,0.251256281,-0.000444451,0,AT2G19825
2,8560912,0.251256281,-0.000444451,0,AT2G19830
2,8560912,0.251256281,-0.000444451,0,AT2G19840
2,8560912,0.251256281,-0.000444451,0,AT2G19850
2,8613698,0.422110553,0,-0.009292442,AT2G19930
2,8613698,0.422110553,0,-0.009292442,AT2G19940
2,8613698,0.422110553,0,-0.009292442,AT2G19950
2,8613698,0.422110553,0,-0.009292442,AT2G19960
2,8689636,0.412060302,0,-0.010380678,AT2G20110
2,8689636,0.412060302,0,-0.010380678,AT2G20120
2,8689636,0.412060302,0,-0.010380678,AT2G20130
2,8689636,0.412060302,0,-0.010380678,AT2G20140
2,8689636,0.412060302,0,-0.010380678,AT2G20142
2,8689636,0.412060302,0,-0.010380678,AT2G20150
2,8873503,0.085427136,-0.003185555,0,AT2G20585
2,8873503,0.085427136,-0.003185555,0,AT2G20590
2,8873503,0.085427136,-0.003185555,0,AT2G20595
2,8873503,0.085427136,-0.003185555,0,AT2G20597
2,8873503,0.085427136,-0.003185555,0,AT2G20600
2,8873503,0.085427136,-0.003185555,0,AT2G20605
2,8873503,0.085427136,-0.003185555,0,AT2G20610
2,8877196,0.361809045,0,-0.004718997,AT2G20595
2,8877196,0.361809045,0,-0.004718997,AT2G20597
2,8877196,0.361809045,0,-0.004718997,AT2G20600
2,8877196,0.361809045,0,-0.004718997,AT2G20605
2,8877196,0.361809045,0,-0.004718997,AT2G20610
2,8877196,0.361809045,0,-0.004718997,AT2G20613
2,9074868,0.432160804,0,-0.00684017,AT2G21150
2,9074868,0.432160804,0,-0.00684017,AT2G21160
2,9074868,0.432160804,0,-0.00684017,AT2G21170
2,9074868,0.432160804,0,-0.00684017,AT2G21172
2,9074868,0.432160804,0,-0.00684017,AT2G21180
2,9074868,0.432160804,0,-0.00684017,AT2G21185
2,9074868,0.432160804,0,-0.00684017,AT2G21187
2,9074868,0.432160804,0,-0.00684017,AT2G21188
2,9074868,0.432160804,0,-0.00684017,AT2G21190
2,9074868,0.432160804,0,-0.00684017,AT2G21195
2,9074868,0.432160804,0,-0.00684017,AT2G21200
2,9082879,0.165829146,3.19E-05,0,AT2G21172
2,9082879,0.165829146,3.19E-05,0,AT2G21180
2,9082879,0.165829146,3.19E-05,0,AT2G21185
2,9082879,0.165829146,3.19E-05,0,AT2G21187
2,9082879,0.165829146,3.19E-05,0,AT2G21188
2,9082879,0.165829146,3.19E-05,0,AT2G21190
2,9082879,0.165829146,3.19E-05,0,AT2G21195
2,9082879,0.165829146,3.19E-05,0,AT2G21200
2,9082879,0.165829146,3.19E-05,0,AT2G21210
2,9082879,0.165829146,3.19E-05,0,AT2G21220
2,9099856,0.281407035,0,-0.000621057,AT2G21230
2,9099856,0.281407035,0,-0.000621057,AT2G21235
2,9099856,0.281407035,0,-0.000621057,AT2G21237
2,9099856,0.281407035,0,-0.000621057,AT2G21240
2,9099856,0.281407035,0,-0.000621057,AT2G21250
2,9099856,0.281407035,0,-0.000621057,AT2G21260
2,9107087,0.095477387,0.009335604,0,AT2G21237
2,9107087,0.095477387,0.009335604,0,AT2G21240
2,9107087,0.095477387,0.009335604,0,AT2G21250
2,9107087,0.095477387,0.009335604,0,AT2G21260
2,9107087,0.095477387,0.009335604,0,AT2G21270
2,9107087,0.095477387,0.009335604,0,AT2G21280
2,9107087,0.095477387,0.009335604,0,AT2G21290
2,9314094,0.432160804,0,-0.009881773,AT2G21840
2,9314094,0.432160804,0,-0.009881773,AT2G21850
2,9314094,0.432160804,0,-0.009881773,AT2G21860
2,9314094,0.432160804,0,-0.009881773,AT2G21870
2,9656428,0.085427136,0,0.001756711,AT2G22690
2,9656428,0.085427136,0,0.001756711,AT2G22710
2,9656428,0.085427136,0,0.001756711,AT2G22720
2,9656428,0.085427136,0,0.001756711,AT2G22730
2,10367731,0.396984925,0,0.012858072,AT2G24350
2,10367731,0.396984925,0,0.012858072,AT2G24360
2,10367731,0.396984925,0,0.012858072,AT2G24370
2,10367731,0.396984925,0,0.012858072,AT2G24380
2,10367731,0.396984925,0,0.012858072,AT2G24390
2,10367731,0.396984925,0,0.012858072,AT2G24395
2,10375073,0.346733668,0,0.004420063,AT2G24370
2,10375073,0.346733668,0,0.004420063,AT2G24380
2,10375073,0.346733668,0,0.004420063,AT2G24390
2,10375073,0.346733668,0,0.004420063,AT2G24395
2,10375073,0.346733668,0,0.004420063,AT2G24400
2,10375073,0.346733668,0,0.004420063,AT2G24410
2,10375073,0.346733668,0,0.004420063,AT2G24420
2,10375082,0.346733668,0,0.000121739,AT2G24370
2,10375082,0.346733668,0,0.000121739,AT2G24380
2,10375082,0.346733668,0,0.000121739,AT2G24390
2,10375082,0.346733668,0,0.000121739,AT2G24395
2,10375082,0.346733668,0,0.000121739,AT2G24400
2,10375082,0.346733668,0,0.000121739,AT2G24410
2,10375082,0.346733668,0,0.000121739,AT2G24420
2,10375110,0.346733668,0,9.17E-17,AT2G24370
2,10375110,0.346733668,0,9.17E-17,AT2G24380
2,10375110,0.346733668,0,9.17E-17,AT2G24390
2,10375110,0.346733668,0,9.17E-17,AT2G24395
2,10375110,0.346733668,0,9.17E-17,AT2G24400
2,10375110,0.346733668,0,9.17E-17,AT2G24410
2,10375110,0.346733668,0,9.17E-17,AT2G24420
2,10375113,0.346733668,0,1.36E-17,AT2G24370
2,10375113,0.346733668,0,1.36E-17,AT2G24380
2,10375113,0.346733668,0,1.36E-17,AT2G24390
2,10375113,0.346733668,0,1.36E-17,AT2G24395
2,10375113,0.346733668,0,1.36E-17,AT2G24400
2,10375113,0.346733668,0,1.36E-17,AT2G24410
2,10375113,0.346733668,0,1.36E-17,AT2G24420
2,10375234,0.346733668,0,6.94E-18,AT2G24370
2,10375234,0.346733668,0,6.94E-18,AT2G24380
2,10375234,0.346733668,0,6.94E-18,AT2G24390
2,10375234,0.346733668,0,6.94E-18,AT2G24395
2,10375234,0.346733668,0,6.94E-18,AT2G24400
2,10375234,0.346733668,0,6.94E-18,AT2G24410
2,10375234,0.346733668,0,6.94E-18,AT2G24420
2,10375613,0.346733668,0,2.73E-18,AT2G24370
2,10375613,0.346733668,0,2.73E-18,AT2G24380
2,10375613,0.346733668,0,2.73E-18,AT2G24390
2,10375613,0.346733668,0,2.73E-18,AT2G24395
2,10375613,0.346733668,0,2.73E-18,AT2G24400
2,10375613,0.346733668,0,2.73E-18,AT2G24410
2,10375613,0.346733668,0,2.73E-18,AT2G24420
2,10375743,0.346733668,0,2.73E-18,AT2G24370
2,10375743,0.346733668,0,2.73E-18,AT2G24380
2,10375743,0.346733668,0,2.73E-18,AT2G24390
2,10375743,0.346733668,0,2.73E-18,AT2G24395
2,10375743,0.346733668,0,2.73E-18,AT2G24400
2,10375743,0.346733668,0,2.73E-18,AT2G24410
2,10375743,0.346733668,0,2.73E-18,AT2G24420
2,10375852,0.346733668,0,2.23E-18,AT2G24370
2,10375852,0.346733668,0,2.23E-18,AT2G24380
2,10375852,0.346733668,0,2.23E-18,AT2G24390
2,10375852,0.346733668,0,2.23E-18,AT2G24395
2,10375852,0.346733668,0,2.23E-18,AT2G24400
2,10375852,0.346733668,0,2.23E-18,AT2G24410
2,10375852,0.346733668,0,2.23E-18,AT2G24420
2,10376073,0.346733668,0,2.42E-05,AT2G24370
2,10376073,0.346733668,0,2.42E-05,AT2G24380
2,10376073,0.346733668,0,2.42E-05,AT2G24390
2,10376073,0.346733668,0,2.42E-05,AT2G24395
2,10376073,0.346733668,0,2.42E-05,AT2G24400
2,10376073,0.346733668,0,2.42E-05,AT2G24410
2,10376073,0.346733668,0,2.42E-05,AT2G24420
2,10376930,0.346733668,0,2.18E-17,AT2G24370
2,10376930,0.346733668,0,2.18E-17,AT2G24380
2,10376930,0.346733668,0,2.18E-17,AT2G24390
2,10376930,0.346733668,0,2.18E-17,AT2G24395
2,10376930,0.346733668,0,2.18E-17,AT2G24400
2,10376930,0.346733668,0,2.18E-17,AT2G24410
2,10376930,0.346733668,0,2.18E-17,AT2G24420
2,10376930,0.346733668,0,2.18E-17,AT2G24430
2,10377037,0.346733668,0,5.45E-18,AT2G24370
2,10377037,0.346733668,0,5.45E-18,AT2G24380
2,10377037,0.346733668,0,5.45E-18,AT2G24390
2,10377037,0.346733668,0,5.45E-18,AT2G24395
2,10377037,0.346733668,0,5.45E-18,AT2G24400
2,10377037,0.346733668,0,5.45E-18,AT2G24410
2,10377037,0.346733668,0,5.45E-18,AT2G24420
2,10377037,0.346733668,0,5.45E-18,AT2G24430
2,10502537,0.165829146,0,-0.005092914,AT2G24670
2,10502537,0.165829146,0,-0.005092914,AT2G24680
2,10502537,0.165829146,0,-0.005092914,AT2G24681
2,10502537,0.165829146,0,-0.005092914,AT2G24683
2,10502537,0.165829146,0,-0.005092914,AT2G24690
2,10502537,0.165829146,0,-0.005092914,AT2G24692
2,10502537,0.165829146,0,-0.005092914,AT2G24693
2,10502537,0.165829146,0,-0.005092914,AT2G24696
2,10532619,0.065326633,0.054563699,0,AT2G24720
2,10532619,0.065326633,0.054563699,0,AT2G24730
2,10532619,0.065326633,0.054563699,0,AT2G24735
2,10532619,0.065326633,0.054563699,0,AT2G24740
2,10532619,0.065326633,0.054563699,0,AT2G24748
2,11277948,0.447236181,0,-0.000819848,AT2G26500
2,11277948,0.447236181,0,-0.000819848,AT2G26510
2,11277948,0.447236181,0,-0.000819848,AT2G26520
2,11277948,0.447236181,0,-0.000819848,AT2G26530
2,11279325,0.326633166,0,-0.0084635,AT2G26500
2,11279325,0.326633166,0,-0.0084635,AT2G26510
2,11279325,0.326633166,0,-0.0084635,AT2G26520
2,11279325,0.326633166,0,-0.0084635,AT2G26530
2,11589593,0.467336683,0,-0.000199918,AT2G27120
2,11589593,0.467336683,0,-0.000199918,AT2G27130
2,11589593,0.467336683,0,-0.000199918,AT2G27140
2,11589639,0.467336683,0,-3.01E-07,AT2G27120
2,11589639,0.467336683,0,-3.01E-07,AT2G27130
2,11589639,0.467336683,0,-3.01E-07,AT2G27140
2,11837198,0.462311558,0,-0.000258052,AT2G27770
2,11837198,0.462311558,0,-0.000258052,AT2G27775
