"","CHR","POSITION","IHS","LOGPVALUE"
"357913","2",1861000,0.750957486278808,0.344210379452876
"357915","2",1861002,-1.66776483330889,1.02062273888444
"357948","2",1861134,0.598081173721588,0.259806504013881
"357954","2",1861181,-2.18949832537378,1.54423206289671
"358013","2",1861454,-0.289589256608748,0.112309299426491
"358059","2",1861649,-0.802184825397073,0.374228743369341
"358139","2",1862106,-0.356844179209944,0.141939187231816
"358143","2",1862110,-0.356844179209944,0.141939187231816
"358148","2",1862119,0.243632920132703,0.0928493318614375
"358181","2",1862278,-1.01580380351531,0.509026788950856
"358219","2",1862759,-1.66693728226966,1.01987442216425
"358230","2",1862770,0.260059388677496,0.0997323260606528
"358250","2",1862825,-1.07704547012134,0.550583390104446
"358351","2",1863550,-0.149134881809659,0.0548036965099933
"358497","2",1864376,0.415998216024293,0.169147557562322
"358501","2",1864380,0.38184141030716,0.15330483481082
"358511","2",1864456,-0.668646024639029,0.297809679308011
"358641","2",1864972,0.460364569614906,0.190268916642844
"358662","2",1865443,-1.33757566064262,0.742237926197634
"358674","2",1865644,-0.181021651828995,0.0673484032522879
"358726","2",1866601,-0.37247164775874,0.149022065012779
"358733","2",1866644,1.25248551897371,0.676968710137709
"358748","2",1866659,-0.19286436435818,0.0720831630252919
"358750","2",1866661,-0.19286436435818,0.0720831630252919
"358761","2",1866695,0.407843819139902,0.165332434876975
"358788","2",1866869,-1.54786796896428,0.914873292996417
"358808","2",1867031,-1.43245751831046,0.818119476984529
"358879","2",1868428,-0.012885217415325,0.00448793066912881
"358890","2",1868603,-1.02220903999303,0.513311751296879
"358892","2",1868660,-1.0377889728127,0.523794171786942
"358937","2",1868996,0.130075088407878,0.0474463057699975
"358952","2",1869011,-0.681322865422822,0.304809802992099
"358953","2",1869012,0.470759037990156,0.195306756289855
"358955","2",1869014,-2.13853399105559,1.48847185791932
"358956","2",1869015,1.78006350251922,1.12455922056089
"358967","2",1869054,-0.0909355026726104,0.0326655544702346
"358977","2",1869079,0.867241904146437,0.413627104321023
"358993","2",1869124,0.614501090524319,0.268504507219729
"359029","2",1869184,1.09031761893453,0.559762931360666
"359050","2",1869282,0.345622371407812,0.136899382379202
"359069","2",1869305,0.864277745869553,0.4118007762936
"359140","2",1869752,-0.0731885070181461,0.0261076704109074
"359141","2",1869754,-0.53614124219406,0.227780321475544
"359162","2",1869925,0.221298645253814,0.0836198063027227
"359508","2",1872863,-0.68850779859465,0.308800830035286
"359568","2",1873130,-0.68995975206465,0.309609418970154
"359680","2",1873802,-0.182463455394332,0.0679226432940123
"359779","2",1874423,-0.294993081770544,0.114639252363088
"359970","2",1875065,0.718423040037335,0.325601418137622
"360096","2",1875455,0.639624229824716,0.281982760482092
"360175","2",1875579,0.407630452223246,0.165232886661904
"360398","2",1875853,0.622502765844461,0.272774961289017
"360434","2",1875916,-0.410577553781717,0.166609135894869
"360444","2",1875926,-0.410577553781717,0.166609135894869
"360548","2",1876125,-0.290434508413488,0.112673162602892
"360611","2",1876256,-0.524669142218321,0.221983972208712
"360614","2",1876259,0.656083661145366,0.290924924435463
"360616","2",1876261,0.0148041903969484,0.00516024998891557
"360674","2",1876376,0.562197651089323,0.241102209822864
"360723","2",1876453,-0.631211451541564,0.277446466138853
"360726","2",1876456,-0.969527165014373,0.478492879286074
"360742","2",1876521,-0.0299830927578725,0.010514346893095
"360885","2",1876846,0.180224972268481,0.0670313636391068
"361539","2",1878464,-1.12592194526914,0.584695112057582
"361547","2",1878515,-1.23277057025388,0.662218633243154
"361633","2",1879046,-1.34422815890609,0.747451279336204
"361647","2",1879106,0.756043224653754,0.347151210185069
"361648","2",1879107,0.733479914879335,0.334169784543491
"361752","2",1879511,0.503915370264225,0.21160474514329
"361819","2",1879966,0.303003780272943,0.118109447684026
"361864","2",1880161,0.90132674658376,0.434843570119702
"361893","2",1880310,0.30145349261803,0.117436355132968
"361905","2",1880335,0.915272186211511,0.443638684237833
"361980","2",1880580,-0.228888736813524,0.0867397517976462
"362039","2",1880735,0.805969867031262,0.376481712408654
"362138","2",1881089,0.891166500410608,0.428477671644358
"362156","2",1881153,0.566751588973457,0.243452915629446
"362224","2",1881671,0.126039312996512,0.0459018907330319
"362271","2",1881793,0.528769090642082,0.22405066363638
"362501","2",1882495,0.632295739968869,0.278029832117461
"362515","2",1882558,0.545545483897446,0.232563301479462
"362829","2",1884430,0.0592962566264212,0.0210364761129447
"362914","2",1884595,-0.451178607470552,0.185845117014194
"362930","2",1884624,-0.171129220722214,0.0634248574708526
"363029","2",1884899,-0.171129220722215,0.0634248574708527
"363855","2",1889389,-0.272785026506718,0.105120124828
"363861","2",1889395,0.0153617468324862,0.00535578377667533
"363996","2",1890112,0.0803671886167626,0.0287495683671055
"364014","2",1890175,-0.40037228912686,0.161854954067965
"364029","2",1890193,0.335677921358816,0.132465483392466
"364058","2",1890234,0.283329005932358,0.109621102353857
"364060","2",1890236,0.643352807328376,0.284000666800404
"364092","2",1890290,0.306925163963727,0.119815255557971
"364097","2",1890335,0.22423087496397,0.0848230892968521
"364241","2",1891164,-0.735820508125911,0.335508513050966
"364859","2",1894024,0.0712831793415262,0.0254089246982497
"365021","2",1894730,0.215776105186149,0.081360465611489
"365166","2",1895570,0.023195116788156,0.00811207050881906
"365228","2",1895825,0.371284440347278,0.148481344777163
"365247","2",1895994,0.180946628128333,0.0673185395524029
"365287","2",1896104,0.879489869984,0.421205293163473
"365295","2",1896171,-1.22909434288119,0.659483635774572
"365423","2",1896744,0.794627065204082,0.369744585578209
"365424","2",1896749,0.334997268621243,0.132163108478371
"365476","2",1897164,-0.376224037246154,0.150733969727536
"365493","2",1897210,-0.291372180228839,0.11307706300476
"365598","2",1898192,-0.454327458008818,0.187358559430581
"365704","2",1899145,-0.150581053453301,0.0553662353953929
"365745","2",1899238,-0.296777048472649,0.115410377786498
"366452","2",1904100,-0.425974602479965,0.173843303166608
"366460","2",1904164,0.234779642725551,0.0891730237604174
"366535","2",1904873,-0.350239234351149,0.138968177307159
"366552","2",1904940,-0.746509655326545,0.341645501946431
"366633","2",1905458,-0.687180186519777,0.308062095800868
"366665","2",1905763,-0.286148138650989,0.110830195696276
"366709","2",1905836,0.213133040553466,0.0802823469514883
"366734","2",1905921,1.42425792526848,0.811431969017538
"366881","2",1906452,-0.70562697336459,0.3183787895644
"366955","2",1906673,1.25063771717573,0.67558031439186
"367056","2",1906889,-0.072882823983792,0.0259954972441006
"367260","2",1908090,-0.181546464493468,0.06755735463146
"367338","2",1909816,-0.347025608480208,0.137527475556534
"367371","2",1910124,-0.347025608480208,0.137527475556534
"367442","2",1910381,-0.634068961015806,0.27898468340643
"367492","2",1910568,-0.634068961015806,0.27898468340643
"367659","2",1911420,-0.529945336273661,0.224644574361207
"367817","2",1912698,-1.20618728269738,0.642550602918414
"367943","2",1913226,0.565855374966532,0.242989769145579
"368525","2",1916994,0.276478143219802,0.106692823880282
"368543","2",1917357,-0.0737965009198938,0.0263308579812432
"368593","2",1918092,0.411206153233514,0.166903031446128
"368602","2",1918112,-0.110695962279822,0.0400730502827123
"368702","2",1919443,-1.15100877873714,0.602531675785532
"368789","2",1919863,-1.20352023348975,0.640591310073275
"368857","2",1920111,-0.764500434333983,0.352060747982431
"368904","2",1920267,-0.102499886429914,0.0369870864985319
"369006","2",1920653,-0.890880419291928,0.428298939064833
"369151","2",1922417,-0.233908603256573,0.0888125863379706
"369332","2",1924507,-1.52640115566674,0.896504190027555
"369650","2",1926743,-0.672119898787805,0.299722680765103
"369663","2",1926795,-1.06904643598442,0.545080865527685
"369682","2",1926820,-0.177835965596367,0.0660817692674192
"369714","2",1926861,-0.944698536358814,0.462416615187268
"369749","2",1926986,0.464038917373436,0.192045854573239
"369781","2",1927098,0.304024841187968,0.118553162046608
"369788","2",1927107,0.198508696191868,0.0743542790212509
"369827","2",1927341,0.198508696191868,0.0743542790212509
"369846","2",1927557,-0.0937320789499791,0.033707118178039
"369904","2",1928305,-0.954492559247399,0.468732694759438
"369916","2",1928372,-0.533898078868869,0.226643638063615
"369938","2",1928605,-1.54079678366304,0.908803627664735
"369951","2",1928681,-0.696381461421878,0.313194005030784
"369970","2",1928935,0.4430306593918,0.181943396359221
"369977","2",1929036,0.093209458769214,0.0335123028689289
"370124","2",1929960,-0.032178664006867,0.0112941163590855
"370134","2",1929999,-0.408201176557624,0.165499194843558
"370175","2",1930309,-0.355356498550228,0.141268836426531
"370190","2",1930324,-0.4485947639432,0.1846055628598
"370303","2",1930642,0.207202318202943,0.077870688369782
"370328","2",1930772,0.325978297036357,0.128169847132094
"370353","2",1930859,0.587216281136475,0.254099226469155
"370382","2",1930977,-0.175213405813037,0.0650412633744238
"370388","2",1930996,-1.16574362003268,0.613112183509832
"370391","2",1931000,0.434269038207538,0.177771042151398
"370445","2",1931283,-0.262174565948458,0.100624488324084
"370456","2",1931369,-0.262174565948458,0.100624488324084
"370505","2",1931587,-2.11391396615118,1.46189630043492
"370522","2",1931621,-2.17425547534928,1.52744898653592
"370931","2",1933463,-1.34099550515682,0.744915942458034
"371012","2",1933781,-1.57383171403316,0.937318909870225
"371036","2",1934057,-0.313814701206322,0.122823509392213
"371049","2",1934137,-0.922655532736772,0.448322245058358
"371089","2",1934235,-0.154513470375415,0.0568989555375382
"371096","2",1934242,-0.151811689504041,0.0558454121267511
"371116","2",1934318,-0.898370452417946,0.432987658973278
"371135","2",1934378,-1.29374676854123,0.708291784175431
"371272","2",1934785,-0.142884777645863,0.0523794731967227
"371315","2",1934834,-2.39871642564579,1.78376412609484
"371381","2",1934904,-2.49616836418599,1.90120750245486
"371511","2",1935124,-0.55833107356025,0.239111556063265
"371520","2",1935133,0.515053958482504,0.217158228490701
"371628","2",1935416,0.639458312912705,0.281893071955089
"371644","2",1935475,-0.588772978339293,0.25491460515902
"371720","2",1935823,0.032545569063709,0.0114245561165588
"371823","2",1936513,-0.460738944141511,0.190449771989647
"372109","2",1937606,0.286094390543108,0.110807121351879
"372115","2",1937621,-1.28543031502101,0.701929022721434
"372149","2",1937655,0.278602237026075,0.107599218656234
"372169","2",1937695,-0.182688784640774,0.068012442207801
"372180","2",1937730,-2.90687815056037,2.43764126235449
"372186","2",1937736,-0.407919069620189,0.165367547028777
"372211","2",1937761,-2.49377394406061,1.89827694042006
"372221","2",1937805,1.13203603460121,0.58902162929497
"372230","2",1937822,-1.07001877280333,0.545748534257303
"372272","2",1937976,-0.241697511152401,0.0920436631919489
"372273","2",1937987,-0.229235136035917,0.0868825487203327
"372327","2",1938773,-1.22182673797475,0.654091025121937
"372336","2",1938833,-1.09936805104057,0.566058145133012
"372387","2",1938946,-1.17057902847927,0.616601126418748
"372467","2",1939171,-2.00202892925526,1.3440780417209
"372492","2",1939362,-0.788425077260139,0.366079197605023
"372553","2",1939541,0.850501065540307,0.403351706514952
"372557","2",1939545,0.850501065540307,0.403351706514952
"372570","2",1939574,0.850501065540307,0.403351706514952
"372585","2",1939741,-0.41317084647675,0.167822397624059
"372594","2",1939781,-0.0489111450383464,0.0172810831754288
"372596","2",1939790,-0.192884088584607,0.0720910831769278
"372599","2",1939800,-0.11898605456305,0.0432140019466325
"372623","2",1940204,0.021058378253118,0.0073585334662608
"372780","2",1941060,-1.25485101082671,0.678747878338873
"372783","2",1941091,0.556046042247122,0.237937400946314
"372790","2",1941111,0.186025883299235,0.0693440949987439
"372801","2",1941171,0.787872431410917,0.365753210599495
"372802","2",1941172,-0.0322561440573184,0.0113216584409261
"372912","2",1941491,-0.857912998638721,0.407889329248952
"372916","2",1941498,0.595133219646671,0.258254175365054
"372918","2",1941500,-0.085755713272389,0.0307422646818993
"372974","2",1941565,0.413701383209921,0.168070865130016
"373036","2",1941882,-2.45026267148595,1.84541769473992
"373043","2",1941889,0.381049921833562,0.152942009754835
"373057","2",1941909,0.291542325229077,0.113150381105654
"373066","2",1941918,0.291542325229077,0.113150381105654
"373200","2",1942401,0.661285113001558,0.293769270178237
"373216","2",1942482,0.185099073698917,0.0689739288033663
"373230","2",1942510,0.185099073698917,0.0689739288033662
"373249","2",1942542,-0.808199089673279,0.377810872758418
"373312","2",1942722,0.282696956861302,0.109350352529841
"373338","2",1942753,-1.29415063429118,0.708601410343159
"373345","2",1942760,0.270596687762607,0.10419016330648
"373365","2",1942802,-0.721950233341418,0.327601866230794
"373417","2",1943011,-0.123988278443758,0.0451187967538163
"373437","2",1943184,0.63059422488741,0.277114558991699
"373470","2",1943365,0.385814399099895,0.155129012348689
"373545","2",1943659,-1.45469091414434,0.836376987926992
"373579","2",1943910,-0.508152623634937,0.213712702788413
"373616","2",1944039,-0.734514025884508,0.334761030910045
"373641","2",1944152,-1.13687075373225,0.592452200159469
"373670","2",1944299,-1.0633587357721,0.541181977653624
"373714","2",1944484,-1.0633587357721,0.541181977653624
"373771","2",1944596,0.213938665758947,0.0806107465057295
"374026","2",1945643,-0.800692984573328,0.373342082438282
"374064","2",1945984,-1.65727616009458,1.01115730664876
"374129","2",1946360,0.430551006651372,0.176007749130611
"374143","2",1946387,0.430551006651372,0.176007749130611
"374144","2",1946388,0.430551006651372,0.176007749130611
"374162","2",1946411,0.322841561827656,0.126786830952804
"374165","2",1946427,0.666652448005354,0.296713644777275
"374193","2",1946510,-2.00886294347455,1.35113600450921
"374266","2",1946662,-0.720995308836724,0.327059872678926
"374325","2",1946907,0.481259605269191,0.200430642681213
"374347","2",1947103,0.219582760268236,0.0829168493979683
"374392","2",1947495,0.408327092059801,0.165557962468153
"374449","2",1947621,0.35175773310713,0.139650037462907
"374460","2",1947672,-0.0970139221079605,0.0349322600225313
"374463","2",1947675,0.0202945863114431,0.00708948494932341
"374464","2",1947676,0.323368212761728,0.127018826997528
"374489","2",1947825,0.26401863432531,0.101403393025464
"374560","2",1948019,0.790507191136422,0.367308288298438
"374563","2",1948050,-0.176661774050214,0.0656156577433211
"374602","2",1948184,0.654548491292442,0.290087134352768
"374633","2",1948320,0.2177060607568,0.0821490087138345
"374639","2",1948337,0.2177060607568,0.0821490087138345
"374643","2",1948341,0.2177060607568,0.0821490087138345
"374671","2",1948403,0.2177060607568,0.0821490087138345
"374737","2",1949171,0.0630308562683946,0.0223943864153883
"374784","2",1949653,-0.320657908048708,0.1258258061496
"374786","2",1949672,0.207415048070689,0.0779570129308772
"374795","2",1949731,-0.145468900822576,0.0533804026668484
"374809","2",1949892,-0.31913320415134,0.125155645130028
"374830","2",1949925,0.300224747091991,0.116903384342832
"374857","2",1950082,-2.09706519962443,1.44384465242274
"374911","2",1950338,-0.350433368203193,0.13905531091709
"374925","2",1950352,-0.733152664932701,0.333982755656096
"374932","2",1950359,0.0979389990873797,0.0352781549297775
"374979","2",1950846,0.0481688067717658,0.0170138059083294
"375030","2",1950951,-0.244365582893564,0.093154614739488
"375044","2",1951016,0.178317308520521,0.066272961526061
"375055","2",1951065,0.0421087156749149,0.0148376715426089
"375080","2",1951356,0.233481961016988,0.088636123441108
"375083","2",1951396,-0.450635574671028,0.185584432382492
"375131","2",1951792,-0.465556091605241,0.192780810507718
"375196","2",1952072,-1.17017634900302,0.616310259217841
"375221","2",1952250,-0.236408414096022,0.089847617135946
"375407","2",1952864,0.38588410184032,0.155161059575772
"375422","2",1952952,0.467623535702488,0.193783498644477
"375423","2",1952953,-1.28420397738606,0.700992887893681
"375442","2",1953017,-0.863846647228073,0.411535409713952
"375473","2",1953377,-0.863846647228073,0.411535409713952
"375486","2",1953401,-0.863846647228073,0.411535409713952
"375581","2",1953718,-1.22897712062351,0.659396505846247
"375602","2",1953858,-1.2185915443222,0.651696578143553
"375655","2",1954267,-0.842649826738946,0.398565500410859
"375677","2",1954346,-0.549428203982056,0.23454631914256
"375807","2",1954714,-0.714939287052314,0.323629662735175
"375854","2",1954992,-0.821035283541734,0.385497020982053
"375884","2",1955176,-0.435341553116647,0.178280490928257
"376102","2",1958645,-0.693811895108266,0.3117580420697
"376172","2",1958940,0.12350859239837,0.0449358252579289
"376214","2",1959110,0.12350859239837,0.044935825257929
"376345","2",1959584,0.12350859239837,0.044935825257929
"376528","2",1960717,0.0717539460847356,0.0255814745748795
"376565","2",1961370,-1.40875060434621,0.798851708197842
"376602","2",1962484,0.0190055670308467,0.00663579147934631
"376628","2",1962838,-0.293414748244521,0.11395781456749
"376679","2",1963081,-0.528173709115045,0.223750211820849
"376710","2",1963226,-1.8363356984058,1.17843391943444
"376795","2",1963489,-0.0632130749918257,0.0224607423450697
"376816","2",1963651,0.0156691685030377,0.00546363281644978
"376920","2",1964339,-0.340982288794115,0.134826759969743
"376934","2",1964681,0.382342176773365,0.153534490411272
"376994","2",1965144,-1.40014566900915,0.791908957277527
"377012","2",1965165,0.341630425218552,0.135115872300333
"377025","2",1965195,-0.129575971180714,0.0472550486299619
"377206","2",1965604,-0.735390068633925,0.335262181430922
"377242","2",1965715,0.280869136060328,0.108568049129871
"377293","2",1966006,-0.550001841929243,0.234839703028483
"377355","2",1967045,-0.0952036815700234,0.0342561008109633
"377370","2",1967213,-0.0952036815700234,0.0342561008109633
"377385","2",1967328,0.0723317112435641,0.0257933282888168
"377464","2",1967809,0.0723317112435643,0.0257933282888169
"377469","2",1967947,-0.0307891413048664,0.010800463102103
"377518","2",1968249,-0.0307891413048662,0.0108004631021029
"377555","2",1968584,-0.90901960461171,0.439687054108731
"377805","2",1969666,-0.686502736122961,0.307685360675095
"377830","2",1969750,0.296985108108492,0.115500374899244
"377887","2",1969927,0.831033577009562,0.391522467510921
"377895","2",1969962,0.289600007957308,0.112313926302519
"377900","2",1969994,0.289600007957308,0.112313926302519
"377904","2",1970043,0.0569188735739648,0.0201741025068811
"377923","2",1970073,0.242131232188995,0.0922241147887206
"378068","2",1971086,0.325134350662187,0.127797448497308
"378285","2",1973189,-1.24843555927286,0.673927266863764
"378321","2",1973264,0.449302193117832,0.184944731283487
"378328","2",1973271,0.449302193117832,0.184944731283487
"378498","2",1974258,-1.07658329648246,0.550264849291438
"378571","2",1974586,-0.888576812626698,0.426860753658566
"378612","2",1974694,-1.03842586770125,0.52422448930895
"378725","2",1974994,0.173771504092704,0.0644700425890787
"378801","2",1977332,-0.710184161149847,0.320944828411973
"378807","2",1977349,-1.22266023100425,0.654708521415711
"378821","2",1977381,-0.94249749840968,0.461001740675212
"378825","2",1977390,-1.12788346562978,0.586081701998852
"378828","2",1977407,-0.563224394383988,0.241631623089146
"378837","2",1977416,0.518724524221719,0.218996959785042
"378847","2",1977426,-1.36201342650358,0.761468040351855
"378848","2",1977427,-2.28781610847824,1.65466092904313
"378856","2",1977446,-2.38024633472443,1.76192708309613
"378863","2",1977459,0.818371256116987,0.383897257555621
"378909","2",1977547,0.765565732145966,0.352680867191217
"378911","2",1977549,-1.33828862919779,0.742795888062106
"379006","2",1977868,-1.54221025728834,0.910015422378273
"379030","2",1978019,-1.54221025728834,0.910015422378273
"379038","2",1978040,-1.49367114856715,0.868825501934236
"379075","2",1978082,-1.61277371725961,0.971454455235252
"379115","2",1978196,-1.61277371725961,0.971454455235252
"379118","2",1978199,-1.68593978196214,1.03712231868944
"379124","2",1978205,-1.61052869200752,0.969471167701885
"379180","2",1978296,-1.55644854407948,0.922263484535353
"379262","2",1978615,-0.314293832266154,0.123033253524994
"379271","2",1978624,0.396473781952366,0.160047350598233
"379285","2",1978787,-1.24629860575845,0.672324831376997
"379300","2",1978920,-0.139804788073407,0.0511890008582199
"379302","2",1978939,-0.150441903454369,0.0553120817684911
"379325","2",1979041,-0.0309417256547055,0.0108546451039743
"379330","2",1979046,-1.86742433272032,1.20871398452353
"379332","2",1979048,0.0549641365700902,0.0194662329974367
"379344","2",1979060,-0.364023260389808,0.145183649294212
"379361","2",1979107,-0.364023260389808,0.145183649294212
"379428","2",1979866,-0.148700100680319,0.0546346918425028
"379431","2",1979869,-0.148700100680319,0.0546346918425028
"379448","2",1980087,-0.0301258773075028,0.0105650166857298
"379488","2",1980474,-0.472768095912419,0.196284407149618
"379528","2",1980835,-0.472768095912419,0.196284407149618
"379530","2",1980875,-2.40925763689825,1.79628710940384
"379538","2",1981043,-0.460304351243643,0.190239830069974
"379540","2",1981050,-0.460304351243643,0.190239830069974
"379541","2",1981051,-0.460304351243643,0.190239830069974
"379553","2",1981182,-0.460304351243643,0.190239830069974
"379626","2",1981664,-0.980330013163196,0.485554199992743
"379726","2",1982440,-0.658363345004603,0.292170446161363
"379734","2",1982448,-0.658363345004603,0.292170446161363
"379756","2",1982489,-0.658363345004603,0.292170446161363
"379770","2",1982731,-1.40039755744844,0.792111804578697
"379790","2",1982966,-1.3864751661363,0.78093479427849
"379841","2",1983576,-0.583167178301555,0.251982029573519
"379942","2",1984621,-0.48040649854923,0.200013057551617
"379955","2",1984673,-0.162578487835634,0.0600564813275296
"379972","2",1984961,-0.648318580765584,0.286695211105938
"380013","2",1985026,-1.33238161226286,0.73817868726143
"380027","2",1985066,-0.590399637959079,0.255767467629596
"380047","2",1985132,-0.657873411067269,0.291902623295809
"380055","2",1985279,-0.711140745693096,0.321484331567805
"380071","2",1985593,-0.711140745693096,0.321484331567805
"380084","2",1985654,-0.711140745693096,0.321484331567805
"380115","2",1985932,-0.630087151874308,0.276841978889494
"380149","2",1986254,-1.80324648475775,1.14660898664172
"380166","2",1986304,-0.87027323144716,0.41549791435437
"380255","2",1987184,-0.969431780495184,0.478430710921216
"380258","2",1987204,-0.869689049595478,0.415137137784723
"380265","2",1987422,-0.869689049595478,0.415137137784723
"380266","2",1987434,-0.869689049595478,0.415137137784723
"380270","2",1987489,-0.279419235953955,0.107948210511725
"380291","2",1987920,-0.36121369232845,0.143912026426986
"380319","2",1988483,-0.276592149735108,0.106741438350675
"380339","2",1988632,-0.281177665183651,0.108700028348931
"380343","2",1988640,-0.309336681562639,0.120866584341924
"380395","2",1989113,-1.15228929603494,0.60344810353543
"380430","2",1989295,-0.14234355567113,0.0521700821787853
"380489","2",1989391,-1.42675354792488,0.813464764666493
"380525","2",1989434,-1.52198714314912,0.892748291866553
"380601","2",1989569,-0.452203804606507,0.186337518758235
"380616","2",1989584,-0.452203804606507,0.186337518758235
"380681","2",1989779,-0.19653796344907,0.0735602486028757
"380701","2",1989878,-1.27309607504632,0.692538297167974
"380816","2",1990107,-0.463518362289167,0.19179385223371
"380824","2",1990115,1.07159157543498,0.546829224415513
"380927","2",1990430,0.199853400114549,0.0748967313626266
"380928","2",1990431,-0.588627859520056,0.254838560561416
"380943","2",1990454,-0.249584239027343,0.0953337343323037
"380997","2",1990704,-0.26602243764218,0.10225092278539
"381022","2",1990850,-0.126741072910345,0.0461701039015311
"381133","2",1991209,-0.54506113765062,0.232316271240166
"381144","2",1991233,-2.38755990649249,1.77055780742094
"381194","2",1991620,-0.15938072404185,0.0588022647178412
"381195","2",1991621,-0.15938072404185,0.0588022647178412
"381249","2",1991734,1.09056211456586,0.559932615927391
"381250","2",1991735,0.230073602946938,0.0872283392787298
"381260","2",1991745,0.180288988638261,0.067056832166784
"381332","2",1991959,0.00881521101413689,0.00306537241925058
"381475","2",1992594,-1.25397629381143,0.678089738929229
"381526","2",1992674,-1.29367383073313,0.708235872238471
"381538","2",1992692,-1.73146307893035,1.07899434245964
"381620","2",1993497,-1.07404819870967,0.548518936723444
"381625","2",1993530,-0.522503102490835,0.220894288460959
"381648","2",1993695,-0.730564574279494,0.332504874050013
"381725","2",1995110,-1.49709276759955,0.87170052258816
"381821","2",1995970,-1.19954490792391,0.637675638392951
"381890","2",1996471,-1.27598733009479,0.694734642473402
"381938","2",1996751,-0.257668754643568,0.098725591293214
"381978","2",1996904,0.316546984948935,0.124020527577271
"382142","2",1997528,-0.432428466303741,0.176897602241616
"382145","2",1997538,0.18825058499933,0.0702336651964553
"382512","2",1998987,0.157778248492396,0.0581748660867714
"382535","2",1999065,0.157778248492396,0.0581748660867713
"382728","2",1999943,-0.0173502868799906,0.00605386399108992
"382760","2",2000122,-0.309460766663173,0.120920728385644
"382808","2",2000579,-0.350685262912723,0.139168386710309
"382841","2",2000657,0.27148251589684,0.104566433608734
"382851","2",2000692,-1.54393716229518,0.911496932681463
"383023","2",2001162,-0.412672365003609,0.167589022496899
"383278","2",2001873,-0.040485300514537,0.0142564648238917
"383510","2",2002950,-0.933029762617241,0.454934718456224
"383562","2",2003083,-1.05931574544835,0.538417433982348
"383663","2",2004042,-0.488138173710693,0.203806032760049
"383769","2",2005192,-1.0642927509062,0.541821460590293
"383838","2",2006078,-0.567216058147871,0.243693046378664
"383924","2",2006772,-1.44893361087567,0.83163181148666
"383990","2",2006988,-0.723881360124212,0.328698856186738
"384079","2",2007910,-0.651996303633288,0.288696037060513
"384439","2",2010439,0.349932264967412,0.138830423008779
"384482","2",2010580,-0.558195678393669,0.239041936931092
"384524","2",2010944,-0.567079673575364,0.243622528288657
"384526","2",2010972,-0.732557929252288,0.333642945433719
"384546","2",2011052,-0.251393789033894,0.0960912340706124
"384566","2",2011247,0.155983876974027,0.0574732228802599
"384612","2",2011321,0.155983876974027,0.0574732228802598
"384650","2",2011553,-0.240357239278185,0.0914863911577711
"384654","2",2011557,-0.207092929711153,0.0778263043446688
"384672","2",2011655,-0.207092929711153,0.0778263043446688
"384703","2",2011788,-0.151613455486069,0.0557681954075888
"384711","2",2011940,-0.237954066840619,0.0904885147912635
"384712","2",2011948,-0.237954066840619,0.0904885147912635
"384725","2",2012062,-0.158185796826806,0.0583343579280249
"384749","2",2012649,-0.313392653363255,0.122638811740097
"384762","2",2012883,-0.285772509135707,0.110668954205514
"384768","2",2012926,-0.285772509135706,0.110668954205514
"384770","2",2012934,-0.285772509135706,0.110668954205514
"384876","2",2013754,0.157096360441613,0.0579081208886199
"384893","2",2013890,-0.098233225317708,0.0353882200713169
"384897","2",2013894,-0.098233225317708,0.0353882200713169
"384922","2",2013948,-1.31310134091163,0.723196404813758
"384953","2",2014055,-0.670362454452079,0.29875439068873
"384962","2",2014069,-0.670362454452079,0.29875439068873
"384966","2",2014089,-1.74782156588211,1.09423147423293
"384968","2",2014097,0.612710994359038,0.267551995693374
"384971","2",2014117,-1.37319988553672,0.770343199357172
"385016","2",2014397,-0.960895169727774,0.472879592387884
"385019","2",2014405,-0.960895169727774,0.472879592387884
"385028","2",2014454,-0.158633841411684,0.0585097535033866
"385038","2",2014615,-0.342933309192739,0.135697434829305
"385046","2",2014724,-0.166592178732919,0.0616349331261629
"385052","2",2014775,-0.166592178732919,0.0616349331261629
"385075","2",2015110,-0.381866372086624,0.153316280651943
"385114","2",2015812,-1.06750507886724,0.544023151467541
"385126","2",2015950,-0.782497089317871,0.36258783472895
"385134","2",2015960,-0.732310570163321,0.33350164817178
"385165","2",2016075,-0.732310570163321,0.33350164817178
"385173","2",2016086,-0.732310570163321,0.33350164817178
"385213","2",2016218,-0.526116885443457,0.222713133386239
"385221","2",2016226,-0.542062125941906,0.230788366234237
"385292","2",2016485,-0.846352946818438,0.40082035689427
"385511","2",2018250,-0.306205043279091,0.119501652616673
"385611","2",2019070,-0.340644193627137,0.134675997840533
"385612","2",2019071,-0.340644193627137,0.134675997840533
"385615","2",2019074,-0.644725776794332,0.284744864248076
"385684","2",2019475,-1.85030765317891,1.19199696927534
"385690","2",2019512,-0.0594880451896614,0.0211061150930089
"385700","2",2019567,0.46358958817999,0.191828327867301
"385706","2",2019620,-2.02992970526565,1.37300626883852
"385717","2",2019681,0.131116417537265,0.0478455648393104
"385720","2",2019741,-0.845931192799548,0.4005633128932
"385752","2",2020176,-0.208478639019292,0.0783888123200274
"385863","2",2021147,-0.179238533850876,0.0666390667019186
"385871","2",2021200,-0.0442442224057069,0.0156033402132207
"385872","2",2021204,-0.0442442224057069,0.0156033402132207
"385932","2",2021487,-0.585077873477828,0.252980433829985
"385959","2",2021577,-0.18120131135254,0.0674199246597921
